run_id,fold,epoch,training_phase,eligible_for_best,is_best_epoch,best_epoch_so_far,learning_rate,learning_rate_min,learning_rate_max,weight_decay,lambda_norm,train_loss,train_recon_loss,train_recon_fixation,train_recon_transition,train_recon_temporal,train_norm_loss,train_spread_loss,val_loss,val_recon_loss,val_recon_fixation,val_recon_transition,val_recon_temporal,val_norm_loss,val_spread_loss,train_within_stimulus_dispersion,train_between_stimulus_dispersion,val_within_stimulus_dispersion,val_between_stimulus_dispersion,grad_norm_mean,grad_norm_max,grad_clip_fraction,semantic_gamma_attention1,semantic_gamma_attention2,spatial_bridge_eta,train_mask_ratio_realized,val_mask_ratio_realized,num_train_trials,num_val_trials,n_train_batches,n_val_batches,n_train_stimulus_groups,n_val_stimulus_groups,n_skipped_norm_groups_train,n_skipped_norm_groups_val,nonfinite_batch_count,epoch_time_seconds,peak_gpu_memory_mb,seed
dino_hc_normative_stage1_base_20260901_201244_963927_1,3,0,warmup,False,False,,0.00011999999999999999,0.0003,0.0003,0.0005,0.0,0.06860837638378144,0.06860837638378144,0.004213908249512315,0.005722143175080419,0.05867232471704483,0.009765504449605942,0.00953839235007763,0.058004909008741376,0.058004909008741376,0.0019570352276787164,0.002466773046180606,0.053581100553274155,0.00976717658340931,0.00967266596853733,0.008544857501983643,0.0023580873804166912,0.009156779386103153,0.001664907904341817,0.1744819896825684,0.34379548791525477,0.0,0.049380142241716385,0.04951145872473717,0.10073775053024292,0.3489583432674408,0.3489583432674408,800,1600,13,25,100,1600,0,1600,0,57.80642080307007,0.0,2026
dino_hc_normative_stage1_base_20260901_201244_963927_1,3,1,warmup,False,False,,0.00017999999999999998,0.0003,0.0003,0.0005,0.0,0.046232897341251376,0.046232897341251376,0.001815683450549841,0.002208781149238348,0.04220843255519867,0.009123064205050468,0.009517200104892255,0.03556073509156704,0.03556073509156704,0.0013181442907080055,0.0014728776644915343,0.0327697129547596,0.009653105400502682,0.009680312126874924,0.00798272043466568,0.0024757503718137743,0.009049823507666588,0.0016252677887678146,0.10001791760163857,0.11722066181348549,0.0,0.04867657274007797,0.04878721386194229,0.1013970896601677,0.3489583432674408,0.3489583432674408,800,1600,13,25,100,1600,0,1600,0,58.09220480918884,0.0,2026
dino_hc_normative_stage1_base_20260901_201244_963927_1,3,2,warmup,False,False,,0.00023999999999999998,0.0003,0.0003,0.0005,0.0,0.027656717374920845,0.027656717374920845,0.0012206201790831983,0.0013353338977321982,0.025100763142108917,0.009539411365985871,0.009536421224474907,0.02403139665722847,0.02403139665722847,0.0007577530690468848,0.0008509062696248293,0.022422737404704095,0.010265796445310116,0.009672551415860653,0.0083470219373703,0.0023705655452795327,0.009624228812754154,0.0016648644814267755,0.06993336001861453,0.08661566664386268,0.0,0.048462267965078354,0.04818220064043999,0.10328838229179382,0.3489583432674408,0.3489583432674408,800,1600,13,25,100,1600,0,1600,0,58.782108783721924,0.0,2026
dino_hc_normative_stage1_base_20260901_201244_963927_1,3,3,warmup,False,False,,0.0003,0.0003,0.0003,0.0005,0.0,0.020772101655602455,0.020772101655602455,0.00062358214170672,0.0006153577438089996,0.019533162042498588,0.008817729502916337,0.009605167247354985,0.019223291799426077,0.019223291799426077,0.0004464878235012293,0.0004308523249346763,0.018345951810479166,0.007763286121189594,0.009752143174409866,0.007715550810098648,0.0020149921346455813,0.007278123404830694,0.001255278242751956,0.055467031040342354,0.10731793195400494,0.0,0.04787193611264229,0.04714445769786835,0.1044166311621666,0.3489583432674408,0.3489583432674408,800,1600,13,25,100,1600,0,1600,0,58.304529905319214,0.0,2026
dino_hc_normative_stage1_base_20260901_201244_963927_1,3,4,warmup,False,False,,0.0003,0.0003,0.0003,0.0005,0.0,0.01723710522055626,0.01723710522055626,0.0003586552990600467,0.0003446705685928464,0.01653377927839756,0.006833962500095368,0.00972003921866417,0.01668860428035259,0.01668860428035259,0.00029660773812793193,0.0002813222532859072,0.016110674403607847,0.0068415747955441475,0.009782078675925732,0.005979757234454155,0.001418236568570137,0.006414031609892845,0.0011019926751032472,0.05913607308032834,0.12705309409450943,0.0,0.047787219285964966,0.04726536199450493,0.10735273361206055,0.3489583432674408,0.3489583432674408,800,1600,13,25,100,1600,0,1600,0,55.83661413192749,0.0,2026
dino_hc_normative_stage1_base_20260901_201244_963927_1,3,5,warmup,False,False,,0.0002996346075389736,0.0003,0.0003,0.0005,0.0,0.015027806349098682,0.015027806349098682,0.0002566282817861065,0.0002406058448832482,0.014530572183430195,0.006216779053211212,0.00969056088477373,0.015030934512615203,0.015030934512615203,0.00023636241210624575,0.00021698844037018716,0.014577583596110343,0.006382067687809467,0.009795267134904861,0.005439718514680863,0.0015710267482791096,0.005983231123536825,0.0010346523486077785,0.03857823505139875,0.06933227781234644,0.0,0.047729671001434326,0.04756674915552139,0.11102122813463211,0.3489583432674408,0.3489583432674408,800,1600,13,25,100,1600,0,1600,0,57.05338454246521,0.0,2026
dino_hc_normative_stage1_base_20260901_201244_963927_1,3,6,warmup,False,False,,0.0002985402103112355,0.0003,0.0003,0.0005,0.0,0.01359778068959713,0.01359778068959713,0.0002176725643221289,0.00020230091584380716,0.013177807182073594,0.006280765384435654,0.009765218012034893,0.013786364682018756,0.013786364682018756,0.00020373365783598273,0.00018497956218197943,0.013397651426494121,0.005867291241884232,0.009807519614696503,0.005495708212256431,0.001186073620337993,0.005500636529177427,0.0009722565882839262,0.054984050627144246,0.13787245845893886,0.0,0.047832224518060684,0.047933198511600494,0.11497087776660919,0.3489583432674408,0.3489583432674408,800,1600,13,25,100,1600,0,1600,0,57.89036965370178,0.0,2026
dino_hc_normative_stage1_base_20260901_201244_963927_1,3,7,warmup,False,False,,0.0002967221401100708,0.0003,0.0003,0.0005,0.0,0.013042397573590278,0.013042397573590278,0.00019475173554383217,0.00017960170225705951,0.01266804412007332,0.0052000065892934795,0.009784386903047561,0.013130172155797482,0.013130172155797482,0.00018722876731771976,0.0001705616171238944,0.01277238193899393,0.005695415660738945,0.009813960641622543,0.004550042375922203,0.0010893226868938656,0.005339497700333595,0.0009394073276780546,0.04361037780440581,0.08610123398044914,0.0,0.04743108153343201,0.048117298632860184,0.1194005236029625,0.3489583432674408,0.3489583432674408,800,1600,13,25,100,1600,0,1600,0,56.40847444534302,0.0,2026
dino_hc_normative_stage1_base_20260901_201244_963927_1,3,8,warmup,False,False,,0.0002941892543907478,0.0003,0.0003,0.0005,0.0,0.012739061526954174,0.012739061526954174,0.00018426712369546295,0.00017000178631860764,0.012384792640805244,0.005434487462043763,0.009751231111586094,0.012500276826322078,0.012500276826322078,0.00017937508586328475,0.00016221801924984903,0.012158683650195599,0.005763218272477388,0.009811057709157467,0.00475521482527256,0.0012576549942605198,0.0054030693136155605,0.0009542544139549136,0.07009856692563624,0.13182979222180763,0.0,0.046927012503147125,0.048001669347286224,0.12410426884889603,0.3489583432674408,0.3489583432674408,800,1600,13,25,100,1600,0,1600,0,56.37414813041687,0.0,2026
dino_hc_normative_stage1_base_20260901_201244_963927_1,3,9,warmup,False,False,,0.0002909538931178862,0.0003,0.0003,0.0005,0.0,0.011833148077130318,0.011833148077130318,0.0001716498559108004,0.0001573500089580193,0.011504148282110691,0.005534981712698937,0.009726157896220684,0.011881438232958317,0.011881438232958317,0.0001733845111448318,0.0001564410311402753,0.01155161265283823,0.005898686125874519,0.009808636270463467,0.004843143224716187,0.0013891262700781227,0.005530066322535276,0.0009665743564255536,0.04493119818207152,0.08982871035641496,0.0,0.04659029841423035,0.04787648096680641,0.12906822562217712,0.3489583432674408,0.3489583432674408,800,1600,13,25,100,1600,0,1600,0,56.04105496406555,0.0,2026
