run_id,fold,epoch,training_phase,eligible_for_best,is_best_epoch,best_epoch_so_far,learning_rate,learning_rate_min,learning_rate_max,weight_decay,lambda_norm,train_loss,train_recon_loss,train_recon_fixation,train_recon_transition,train_recon_temporal,train_norm_loss,train_spread_loss,val_loss,val_recon_loss,val_recon_fixation,val_recon_transition,val_recon_temporal,val_norm_loss,val_spread_loss,train_within_stimulus_dispersion,train_between_stimulus_dispersion,val_within_stimulus_dispersion,val_between_stimulus_dispersion,grad_norm_mean,grad_norm_max,grad_clip_fraction,semantic_gamma_attention1,semantic_gamma_attention2,spatial_bridge_eta,train_mask_ratio_realized,val_mask_ratio_realized,num_train_trials,num_val_trials,n_train_batches,n_val_batches,n_train_stimulus_groups,n_val_stimulus_groups,n_skipped_norm_groups_train,n_skipped_norm_groups_val,nonfinite_batch_count,epoch_time_seconds,peak_gpu_memory_mb,seed
dino_hc_normative_stage1_base_20260901_034204_606521_4,3,0,warmup,False,False,,0.00011999999999999999,0.0003,0.0003,0.0005,0.0,0.06663755595684051,0.06663755595684051,0.00420326991006732,0.00569512028247118,0.056739166378974915,0.010062872767448425,0.009518256932497025,0.057910648140219914,0.057910648140219914,0.0019657314240145007,0.0024838474386367597,0.05346106914448097,0.009277580305933952,0.009728341363370419,0.008805052414536475,0.002469124507624656,0.008696974255144596,0.0013766566989943385,0.17401551578886668,0.34201306787445646,0.0,0.04936908558011055,0.049503542482852936,0.1007382795214653,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,58.53397274017334,0.0,2026
dino_hc_normative_stage1_base_20260901_034204_606521_4,3,1,warmup,False,False,,0.00017999999999999998,0.0003,0.0003,0.0005,0.0,0.046946346014738086,0.046946346014738086,0.001812155619263649,0.002206896017305553,0.04292729452252388,0.008932803943753242,0.009550765864551067,0.03551462345323837,0.03551462345323837,0.0013139366629906814,0.0014732078701668908,0.0327274788327147,0.009163806214928627,0.009734823368489742,0.007816240638494492,0.0022916063852608205,0.008590230718255043,0.0013433650601655245,0.10023280032170688,0.11998729543098169,0.0,0.04866514354944229,0.04881030693650246,0.10138355940580368,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,55.6537606716156,0.0,2026
dino_hc_normative_stage1_base_20260901_034204_606521_4,3,2,warmup,False,False,,0.00023999999999999998,0.0003,0.0003,0.0005,0.0,0.02783502630889416,0.02783502630889416,0.0012260485952720046,0.0013433096301741897,0.025265667885541916,0.010698505565524102,0.009492656141519546,0.02390977178931497,0.02390977178931497,0.0007602896527815296,0.0008530606607949621,0.02229642160143645,0.009773030877113342,0.00972791388630867,0.009361232742667197,0.0026005695899948477,0.009161262772977352,0.001378527726046741,0.06927958450554308,0.08693061363428342,0.0,0.04842502251267433,0.04832395166158676,0.1032651886343956,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.91668081283569,0.0,2026
dino_hc_normative_stage1_base_20260901_034204_606521_4,3,3,warmup,False,False,,0.0003,0.0003,0.0003,0.0005,0.0,0.020814223438501357,0.020814223438501357,0.0006221477990038693,0.0006053732498548925,0.019586702436208726,0.008381132483482361,0.00962994746863842,0.019363060170753142,0.019363060170753142,0.0004461632592002486,0.00042083888345460915,0.018496057906277185,0.007318643853068352,0.009797273203730583,0.007333529517054558,0.0018890120228752495,0.006860528141260147,0.0010237847454845905,0.06393213204240224,0.09953962443511669,0.0,0.04788362607359886,0.047390133142471313,0.10430512577295303,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,55.597702980041504,0.0,2026
dino_hc_normative_stage1_base_20260901_034204_606521_4,3,4,warmup,False,False,,0.0003,0.0003,0.0003,0.0005,0.0,0.016666023097932338,0.016666023097932338,0.0003595075965858996,0.0003430504142306745,0.015963465236127378,0.007154125422239303,0.009679269827902317,0.016327024286635,0.016327024286635,0.0002976454853342603,0.0002847965255770203,0.015744582377723637,0.006460438948124647,0.00981998909264803,0.006259899511933327,0.0016283399797976017,0.006056124344468117,0.0009081184398382902,0.05019763128107891,0.098594564204051,0.0,0.047924697399139404,0.047536443918943405,0.10732407867908478,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,57.4044029712677,0.0,2026
dino_hc_normative_stage1_base_20260901_034204_606521_4,3,5,warmup,False,False,,0.0002999179886011389,0.0003,0.0003,0.0005,0.0,0.014880211055278779,0.014880211055278779,0.00025696800264995545,0.0002414003195008263,0.014381842538714409,0.006311481818556786,0.009737018458545209,0.015067303183956248,0.015067303183956248,0.00023699715797815022,0.000217146147703219,0.014613160011990508,0.006034128367900848,0.009830317460000515,0.005522582456469536,0.001332545904442668,0.005656576249748468,0.0008556045941077173,0.07747805592297803,0.16548784392124868,0.0,0.0479544997215271,0.04756501317024231,0.11084109544754028,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,57.705339670181274,0.0,2026
dino_hc_normative_stage1_base_20260901_034204_606521_4,3,6,warmup,False,False,,0.00029967204408281613,0.0003,0.0003,0.0005,0.0,0.013733774237334729,0.013733774237334729,0.00021608314360491932,0.0002004282217239961,0.013317262753844261,0.006345572769641876,0.009738877601921558,0.013926213042224625,0.013926213042224625,0.00020444307847697232,0.00018804444524794735,0.013533725420140042,0.005639573559165001,0.009839282371103764,0.005552415698766708,0.0013220282969996333,0.005286761559545994,0.0008101019193418324,0.041985249885119195,0.11852187784141122,0.0,0.04811570793390274,0.04802123084664345,0.11479342728853226,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.93054699897766,0.0,2026
dino_hc_normative_stage1_base_20260901_034204_606521_4,3,7,warmup,False,False,,0.0002992624353817517,0.0003,0.0003,0.0005,0.0,0.01321064118295908,0.01321064118295908,0.00019587694143410772,0.00018133516423404216,0.012833429165184498,0.005364146158099175,0.00974828127771616,0.01351053209473298,0.01351053209473298,0.00018977119562134853,0.00017500888499854454,0.013145751869067168,0.005484718829393387,0.009844094514846802,0.004693669155240059,0.0012745291250757873,0.005141650326550007,0.0007856396841816604,0.07070140040623024,0.15897884657816666,0.0,0.04821079596877098,0.048531197011470795,0.11932074278593063,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,57.324201345443726,0.0,2026
dino_hc_normative_stage1_base_20260901_034204_606521_4,3,8,warmup,False,False,,0.00029868961039904624,0.0003,0.0003,0.0005,0.0,0.012743942439556122,0.012743942439556122,0.00018656242405995727,0.00017163689364679157,0.012385743223130703,0.005777762755751609,0.00972633097320795,0.012811690739579057,0.012811690739579057,0.00017991478949799211,0.0001639763294547922,0.012467799646508477,0.0055254977196455,0.009840703569352627,0.0050555837899446485,0.0013863174011930824,0.005179896485060453,0.000802943657618016,0.07897434343157417,0.15943175961428935,0.0,0.0482088103890419,0.048753704875707626,0.12399403750896454,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,57.18975615501404,0.0,2026
dino_hc_normative_stage1_base_20260901_034204_606521_4,3,9,warmup,False,False,,0.00029795419551040833,0.0003,0.0003,0.0005,0.0,0.01189295906573534,0.01189295906573534,0.0001763018104247749,0.00016029086778871716,0.011556366421282292,0.00571923479437828,0.0097307001426816,0.012185764281175859,0.012185764281175859,0.00017446454784873956,0.00015841316072067292,0.011852886616307694,0.005588684696704149,0.009839562699198723,0.005004370883107186,0.00136509298812598,0.005239161662757397,0.0008087274036370218,0.05607255258448286,0.10164007939236569,0.0,0.04780186340212822,0.04883737117052078,0.1288882941007614,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.955912590026855,0.0,2026
dino_hc_normative_stage1_base_20260901_034204_606521_4,3,10,ramp,False,False,,0.0002970569948812214,0.0003,0.0003,0.0005,0.020000000000000004,0.021496002525091172,0.011704513616859914,0.00017406449012923985,0.00015903570863883942,0.011371413469314575,0.00844111032783985,0.009622666873037816,0.021570354975256757,0.011801894507798984,0.00017185199132582012,0.00015672179912170367,0.011473320663357392,0.013809770345687866,0.009492265060544014,0.007386009469628334,0.0019239833811298013,0.012945443391799927,0.002620008774101734,0.07232561011430158,0.151172524427809,0.0,0.04745412617921829,0.048883676528930664,0.1339336335659027,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,55.12838315963745,0.0,2026
dino_hc_normative_stage1_base_20260901_034204_606521_4,3,11,ramp,False,False,,0.0002959989895872009,0.0003,0.0003,0.0005,0.04000000000000001,0.029156370162963866,0.0110884053632617,0.00017041692219208927,0.00015559825173113494,0.010762390196323395,0.045168655067682265,0.008130609206855297,0.029635703643950507,0.011130288137289567,0.000178637638501124,0.00016263929768168414,0.010789011191551092,0.10256119072437286,0.007201483938843012,0.039522614404559134,0.010689379144459964,0.09612599015235901,0.016451768577098846,0.0913264016298019,0.17481855877731753,0.0,0.04857048764824867,0.05057013779878616,0.1393420696258545,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,57.62153196334839,0.0,2026
dino_hc_normative_stage1_base_20260901_034204_606521_4,3,12,ramp,False,False,,0.0002947813365416023,0.0003,0.0003,0.0005,0.06,0.03702952593564987,0.010844698213040828,0.00018104442860931159,0.00016584859462454916,0.010497805289924144,0.24586475789546966,0.0038109807018190623,0.044077759295884866,0.011410689646561046,0.00018782960035288655,0.00017270174204299648,0.011050158374249152,0.4594433307647705,0.0017001566011458635,0.2151316946744919,0.05836975693702698,0.4306916892528534,0.12052804976701736,0.06447126166711158,0.08421326564893007,0.0,0.051997989416122437,0.056030552834272385,0.1448078602552414,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.608455419540405,0.0,2026
dino_hc_normative_stage1_base_20260901_034204_606521_4,3,13,ramp,False,False,,0.0002934053672301536,0.0003,0.0003,0.0005,0.08000000000000002,0.04489441215991974,0.010622850768268109,0.0001792101771570742,0.00016852610162459313,0.010275114476680756,0.3692865133285522,0.001182160023599863,0.04832677067784573,0.010973694786112558,0.00018386989820275626,0.00017209578639621777,0.010617729031211179,0.32429811358451843,0.0028523067012429237,0.32312572181224825,0.11746349483728409,0.3039757013320923,0.059603966772556305,0.08455547951467628,0.15152373379704023,0.0,0.05444253236055374,0.05863012373447418,0.147858664393425,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.46499228477478,0.0,2026
dino_hc_normative_stage1_base_20260901_034204_606521_4,3,14,ramp,False,False,,0.00029187258625509513,0.0003,0.0003,0.0005,0.1,0.05313507273793221,0.010228900015354156,0.00017593945376574992,0.00016589480452239514,0.009887065850198268,0.37819327592849733,0.0010173686360940336,0.05552033767837442,0.01049837898264981,0.00018031045287872856,0.00017009587999262333,0.01014797267602469,0.3249834179878235,0.0025047233793884516,0.330919154882431,0.10307753354310989,0.30462080240249634,0.061844296753406525,0.07972491955258235,0.11396849015865745,0.0,0.0585932657122612,0.06347383558750153,0.15097284317016602,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.583460330963135,0.0,2026
dino_hc_normative_stage1_base_20260901_034204_606521_4,3,15,joint,True,True,15,0.0002901846696899191,0.0003,0.0003,0.0005,0.1,0.04731689035892486,0.010067712292075157,0.00017501294147223234,0.00016506636689882725,0.009727632999420166,0.32756813526153566,0.000898472893750295,0.05218974243021868,0.010259629954689365,0.00017313974042157477,0.0001621070107553746,0.00992438316245035,0.27598458528518677,0.0028663307894021273,0.2866221648454666,0.09940455719828606,0.258699506521225,0.056659996509552,0.07019343681480869,0.14989331869015737,0.0,0.06374035775661469,0.06946945935487747,0.15398061275482178,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,53.723771810531616,0.0,2026
dino_hc_normative_stage1_base_20260901_034204_606521_4,3,16,joint,True,True,16,0.0002883434632466077,0.0003,0.0003,0.0005,0.1,0.0453225402534008,0.009942318648099899,0.00017044292413629592,0.0001602314831689,0.0096116441488266,0.3055000352859497,0.000966043493244797,0.05210703282520639,0.010216779395905302,0.00016522893744079354,0.00015294459498852312,0.009898605895664932,0.34035205841064453,0.001571009517647326,0.2673125505447388,0.10430827528238297,0.3190349340438843,0.0837305411696434,0.10631608580678507,0.15914241830750697,0.0,0.0711328387260437,0.07768836617469788,0.15621665120124817,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.43341422080994,0.0,2026
dino_hc_normative_stage1_base_20260901_034204_606521_4,3,17,joint,True,True,17,0.00028635098025737434,0.0003,0.0003,0.0005,0.1,0.04381180316209793,0.010038810931146145,0.0001610129763139412,0.00015034491196274757,0.00972745306789875,0.2950143051147461,0.0008543122699484229,0.04999232087655633,0.010285987871686804,0.00015848958740675423,0.00014811089504479586,0.009979387334640545,0.315652459859848,0.0016282174037769437,0.25813754260540006,0.10498483508825301,0.2958773374557495,0.0826682597398758,0.10801506038282421,0.18867132922196878,0.0,0.07911355793476105,0.08663078397512436,0.15861275792121887,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,57.0119788646698,0.0,2026
dino_hc_normative_stage1_base_20260901_034204_606521_4,3,18,joint,True,True,18,0.0002842093994731145,0.0003,0.0003,0.0005,0.1,0.043191207200288774,0.009893008396029473,0.0001566717214882374,0.00014644103532191366,0.009589895494282246,0.2794664752483368,0.001070310203358531,0.04526351993455621,0.009968521357691608,0.00015756407091890599,0.00014584469897634675,0.009665112577266922,0.2700539529323578,0.0016579206567257643,0.24453319430351259,0.10592241406440735,0.2531314790248871,0.08790996670722961,0.0899555636183044,0.15125849736511748,0.0,0.08869116008281708,0.09637724608182907,0.1617533266544342,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.49205732345581,0.0,2026
