run_id,fold,epoch,training_phase,eligible_for_best,is_best_epoch,best_epoch_so_far,learning_rate,learning_rate_min,learning_rate_max,weight_decay,lambda_norm,train_loss,train_recon_loss,train_recon_fixation,train_recon_transition,train_recon_temporal,train_norm_loss,train_spread_loss,val_loss,val_recon_loss,val_recon_fixation,val_recon_transition,val_recon_temporal,val_norm_loss,val_spread_loss,train_within_stimulus_dispersion,train_between_stimulus_dispersion,val_within_stimulus_dispersion,val_between_stimulus_dispersion,grad_norm_mean,grad_norm_max,grad_clip_fraction,semantic_gamma_attention1,semantic_gamma_attention2,spatial_bridge_eta,train_mask_ratio_realized,val_mask_ratio_realized,num_train_trials,num_val_trials,n_train_batches,n_val_batches,n_train_stimulus_groups,n_val_stimulus_groups,n_skipped_norm_groups_train,n_skipped_norm_groups_val,nonfinite_batch_count,epoch_time_seconds,peak_gpu_memory_mb,seed
dino_hc_normative_stage1_base_20260901_174330_403148_1,1,0,warmup,False,False,,0.00011999999999999999,0.0003,0.0003,0.0005,0.0,0.06821978121995925,0.06821978121995925,0.004221553187817335,0.005705436002463102,0.05829279154539108,0.009670068249106408,0.009578942954540252,0.05539428486158855,0.05539428486158855,0.001954167272945206,0.002460585183355969,0.05097953227339867,0.009853863157331944,0.009651749394834042,0.008461347669363023,0.002144327163696289,0.009236479178071022,0.0017758727772161365,0.17536499848576304,0.3445800655421729,0.0,0.049380917102098465,0.049508873373270035,0.10074137151241302,0.3489583432674408,0.3489583432674408,800,1595,13,25,100,1595,0,1595,0,61.710641384124756,0.0,2026
dino_hc_normative_stage1_base_20260901_174330_403148_1,1,1,warmup,False,False,,0.00017999999999999998,0.0003,0.0003,0.0005,0.0,0.04681293115019798,0.04681293115019798,0.0018255744315683843,0.0022158230235800147,0.042771533727645875,0.008607029020786285,0.00960678543895483,0.03392765110002416,0.03392765110002416,0.001315643149355082,0.0014660814174868423,0.031145926442312597,0.009814299643039703,0.009662418626248837,0.007531189545989037,0.0020112566743046047,0.009199285879731178,0.0017201602458953857,0.10059105720621507,0.12582791621011735,0.0,0.04870643466711044,0.048859015107154846,0.10146380215883255,0.3489583432674408,0.3489583432674408,800,1595,13,25,100,1595,0,1595,0,59.59385824203491,0.0,2026
dino_hc_normative_stage1_base_20260901_174330_403148_1,1,2,warmup,False,False,,0.00023999999999999998,0.0003,0.0003,0.0005,0.0,0.027703198194503783,0.027703198194503783,0.0012092831800691783,0.0013442414673045277,0.025149673521518708,0.01020926408469677,0.009552986584603787,0.023094423957239124,0.023094423957239124,0.0007428653444802873,0.0008477148508323141,0.02150384359482127,0.010213068686425686,0.009668933227658272,0.008933145478367805,0.002286345921456814,0.009572447277605534,0.0016856928123161197,0.06619716250553383,0.08445625595766061,0.0,0.04850207269191742,0.04838242754340172,0.1033930853009224,0.3489583432674408,0.3489583432674408,800,1595,13,25,100,1595,0,1595,0,59.74963450431824,0.0,2026
dino_hc_normative_stage1_base_20260901_174330_403148_1,1,3,warmup,False,False,,0.0003,0.0003,0.0003,0.0005,0.0,0.021608456745743753,0.021608456745743753,0.00061873855185695,0.0006134815816767514,0.020376236662268638,0.008330414891242982,0.00964498996734619,0.018437466403720522,0.018437466403720522,0.0004411937298872114,0.00041794706631209525,0.017578325501196437,0.0076840040273964405,0.009754513390362263,0.0072891488671302795,0.0018034692713990808,0.007201734930276871,0.001244233688339591,0.052475363455512306,0.0911594163040936,0.0,0.04808616265654564,0.04757308214902878,0.10473863035440445,0.3489583432674408,0.3489583432674408,800,1595,13,25,100,1595,0,1595,0,58.91049885749817,0.0,2026
dino_hc_normative_stage1_base_20260901_174330_403148_1,1,4,warmup,False,False,,0.0003,0.0003,0.0003,0.0005,0.0,0.01750817559659481,0.01750817559659481,0.0003625681740231812,0.00034289339906536044,0.016802713945508002,0.006814860329031944,0.009664436541497708,0.016083265460887487,0.016083265460887487,0.00029398504052337456,0.00027848105657944997,0.015510799280925417,0.006773169152438641,0.009785397909581661,0.005963044911623001,0.001709311157464981,0.006347756367176771,0.0010858802124857903,0.0722959323292349,0.16529469626964585,0.0,0.04806812107563019,0.04771128669381142,0.10771947354078293,0.3489583432674408,0.3489583432674408,800,1595,13,25,100,1595,0,1595,0,58.9300696849823,0.0,2026
dino_hc_normative_stage1_base_20260901_174330_403148_1,1,5,warmup,False,False,,0.0002996346075389736,0.0003,0.0003,0.0005,0.0,0.015543040037155152,0.015543040037155152,0.0002585989766521379,0.00024320200202055276,0.015041239336133003,0.006277637779712677,0.009711135737597942,0.014443445933229498,0.014443445933229498,0.00023292574274636876,0.00021539212951362193,0.013995127898398612,0.00645177299156785,0.009796645492315292,0.005492974743247032,0.0014654636359773575,0.006046232767403126,0.0010283004958182573,0.07439978287003896,0.10949062522133238,0.0,0.04800025373697281,0.04825203865766525,0.1115780770778656,0.3489583432674408,0.3489583432674408,800,1595,13,25,100,1595,0,1595,0,57.4629602432251,0.0,2026
dino_hc_normative_stage1_base_20260901_174330_403148_1,1,6,warmup,False,False,,0.0002985402103112355,0.0003,0.0003,0.0005,0.0,0.013933170512318611,0.013933170512318611,0.0002252655872143805,0.0002094691846286878,0.013498435690999032,0.006057514250278473,0.009706604443490505,0.013302838288504502,0.013302838288504502,0.0002048317611773665,0.00018847958780722956,0.012909526853211995,0.006150098983198404,0.009804869070649147,0.005300365835428238,0.001488106546457857,0.0057632653042674065,0.000986354541964829,0.04603404356410557,0.08108459944173217,0.0,0.04817068949341774,0.04858642816543579,0.11577484011650085,0.3489583432674408,0.3489583432674408,800,1595,13,25,100,1595,0,1595,0,58.40420413017273,0.0,2026
dino_hc_normative_stage1_base_20260901_174330_403148_1,1,7,warmup,False,False,,0.0002967221401100708,0.0003,0.0003,0.0005,0.0,0.013479339256882668,0.013479339256882668,0.00019944762345403433,0.0001843336393358186,0.013095557987689972,0.005686703994870186,0.009765629209578037,0.012912246392204844,0.012912246392204844,0.00018854437706675265,0.00017393520597308628,0.012549766807650511,0.005939512979239225,0.009811216033995152,0.004975907653570175,0.0011843249294906854,0.0055657047778368,0.0009539811289869249,0.06292733862568851,0.12195837239214323,0.0,0.04800955206155777,0.04889196157455444,0.12024623900651932,0.3489583432674408,0.3489583432674408,800,1595,13,25,100,1595,0,1595,0,59.597235679626465,0.0,2026
dino_hc_normative_stage1_base_20260901_174330_403148_1,1,8,warmup,False,False,,0.0002941892543907478,0.0003,0.0003,0.0005,0.0,0.01265482660382986,0.01265482660382986,0.00018656013708095998,0.00017108963918872178,0.012297176979482174,0.005688778981566429,0.009766125716269017,0.012214412766751077,0.012214412766751077,0.000180708008820518,0.00016510805181157556,0.011868596746700124,0.006068652030080557,0.009809860959649086,0.0049777191877365115,0.0011817675596103071,0.005686464719474316,0.0009608471300452948,0.05422680994429706,0.10041064742039572,0.0,0.047483667731285095,0.0486050508916378,0.12548679113388062,0.3489583432674408,0.3489583432674408,800,1595,13,25,100,1595,0,1595,0,59.204646587371826,0.0,2026
dino_hc_normative_stage1_base_20260901_174330_403148_1,1,9,warmup,False,False,,0.0002909538931178862,0.0003,0.0003,0.0005,0.0,0.011894695311784744,0.011894695311784744,0.00017312296491581947,0.0001590291509637609,0.011562543027102946,0.00527761809527874,0.009767961613833904,0.011595357104925713,0.011595357104925713,0.0001723778144427981,0.00015670745720215386,0.011266271918311388,0.005920840427279472,0.009811844676733017,0.00461795449256897,0.0011735484516248106,0.005547847133129835,0.0009508674265816808,0.0508733847736892,0.11745427927239784,0.0,0.047499824315309525,0.049148429185152054,0.13052810728549957,0.3489583432674408,0.3489583432674408,800,1595,13,25,100,1595,0,1595,0,58.55322480201721,0.0,2026
