run_id,fold,epoch,training_phase,eligible_for_best,is_best_epoch,best_epoch_so_far,learning_rate,learning_rate_min,learning_rate_max,weight_decay,lambda_norm,train_loss,train_recon_loss,train_recon_fixation,train_recon_transition,train_recon_temporal,train_norm_loss,train_spread_loss,val_loss,val_recon_loss,val_recon_fixation,val_recon_transition,val_recon_temporal,val_norm_loss,val_spread_loss,train_within_stimulus_dispersion,train_between_stimulus_dispersion,val_within_stimulus_dispersion,val_between_stimulus_dispersion,grad_norm_mean,grad_norm_max,grad_clip_fraction,semantic_gamma_attention1,semantic_gamma_attention2,spatial_bridge_eta,train_mask_ratio_realized,val_mask_ratio_realized,num_train_trials,num_val_trials,n_train_batches,n_val_batches,n_train_stimulus_groups,n_val_stimulus_groups,n_skipped_norm_groups_train,n_skipped_norm_groups_val,nonfinite_batch_count,epoch_time_seconds,peak_gpu_memory_mb,seed
dino_hc_normative_stage1_base_20260901_020829_421330_3,2,0,warmup,False,False,,0.00011999999999999999,0.0003,0.0003,0.0005,0.0,0.06708863109350205,0.06708863109350205,0.004241780312731862,0.005737065142020583,0.057109784483909604,0.009226977899670601,0.009542558752000331,0.0585588353864844,0.0585588353864844,0.001964215982211445,0.002465005437951253,0.05412961342712728,0.009220653213560581,0.00973117258399725,0.008073642551898956,0.002337673888541758,0.008643575012683868,0.0013622172409668565,0.17329642173792084,0.3545516523600026,0.0,0.04939880594611168,0.04952451214194298,0.10073821246623993,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,55.51503276824951,0.0,2026
dino_hc_normative_stage1_base_20260901_020829_421330_3,2,1,warmup,False,False,,0.00017999999999999998,0.0003,0.0003,0.0005,0.0,0.04567554533481598,0.04567554533481598,0.0018111064611002802,0.0021743963798508048,0.04169004261493683,0.009171909913420677,0.0095424360409379,0.036413093990389445,0.036413093990389445,0.0013106061711213117,0.0014451240436765152,0.03365736370620838,0.009005141444504261,0.009740380570292473,0.00802545927464962,0.0023448270233348014,0.008441463112831116,0.0013149591395631433,0.0957878282119635,0.11721086420327179,0.0,0.04874667525291443,0.04881555587053299,0.10135746747255325,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,55.79651212692261,0.0,2026
dino_hc_normative_stage1_base_20260901_020829_421330_3,2,2,warmup,False,False,,0.00023999999999999998,0.0003,0.0003,0.0005,0.0,0.026981861591339112,0.026981861591339112,0.0012002616282552482,0.0013050281186588108,0.024476571902632714,0.009999657943844796,0.009562028534710408,0.02414942320652907,0.02414942320652907,0.0007515139069659793,0.0008471268892076782,0.022550782638417324,0.009585477411746979,0.009733188897371292,0.008749738857150078,0.00223906297236681,0.008985458873212337,0.0013516435865312815,0.07367921057464494,0.11019991367556302,0.0,0.048514556139707565,0.04835264012217522,0.10326961427927017,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,55.69216752052307,0.0,2026
dino_hc_normative_stage1_base_20260901_020829_421330_3,2,3,warmup,False,False,,0.0003,0.0003,0.0003,0.0005,0.0,0.02134078711271286,0.02134078711271286,0.0006218562577851117,0.0006096199771855027,0.020109310746192932,0.008620408549904823,0.009631541073322297,0.0195518913594371,0.0195518913594371,0.0004465404443697348,0.00042338100439412235,0.01868196980814549,0.00728420726954937,0.009798368439078331,0.007542898282408715,0.0018735854793339969,0.006828272715210915,0.0010182984406128526,0.05501448820794692,0.11637092487493708,0.0,0.04803033918142319,0.047839678823947906,0.10451557487249374,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,54.96389651298523,0.0,2026
dino_hc_normative_stage1_base_20260901_020829_421330_3,2,4,warmup,False,False,,0.0003,0.0003,0.0003,0.0005,0.0,0.017014221176505088,0.017014221176505088,0.0003605702403001487,0.00034443236654624343,0.01630921870470047,0.007754797413945198,0.00968112301081419,0.016992817069633893,0.016992817069633893,0.0003031658124927958,0.0002857525907940301,0.016403898620061235,0.0063248188234865665,0.009823385626077652,0.0067854862660169605,0.0016191961918957532,0.005929021630436182,0.0008909133030101657,0.040748268796071005,0.07450054381527316,0.0,0.04807084798812866,0.04806985333561897,0.10762334614992142,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.398499965667725,0.0,2026
dino_hc_normative_stage1_base_20260901_020829_421330_3,2,5,warmup,False,False,,0.0002999179886011389,0.0003,0.0003,0.0005,0.0,0.01545597095042467,0.01545597095042467,0.00025920279091224075,0.00024292457499541342,0.014953843541443348,0.006455171033740044,0.009707732163369655,0.015405440111274716,0.015405440111274716,0.0002360869510151857,0.000218013355667817,0.014951339770828359,0.005903223529458046,0.00983520969748497,0.005648315623402595,0.001481319274753332,0.005533901508897543,0.0008307668613269925,0.10798264204593934,0.18901929139000515,0.0,0.04773159697651863,0.048031579703092575,0.1113010048866272,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.60311794281006,0.0,2026
dino_hc_normative_stage1_base_20260901_020829_421330_3,2,6,warmup,False,False,,0.00029967204408281613,0.0003,0.0003,0.0005,0.0,0.01426188588142395,0.01426188588142395,0.00021659019286744298,0.00020224115287419407,0.013843054585158825,0.006117396503686905,0.009712535478174687,0.013937094264557168,0.013937094264557168,0.0002075860146060353,0.00019243859869499036,0.013537069725535526,0.005709645804017782,0.009836752898991108,0.005352761670947075,0.0014583206735551356,0.005352475680410862,0.0008230409002862871,0.05708431101914558,0.1616634133276306,0.0,0.04737715423107147,0.0475892499089241,0.11557631939649582,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.593019247055054,0.0,2026
dino_hc_normative_stage1_base_20260901_020829_421330_3,2,7,warmup,False,False,,0.0002992624353817517,0.0003,0.0003,0.0005,0.0,0.01336825493723154,0.01336825493723154,0.00019101010984741152,0.00017718312214128672,0.013000061772763728,0.00554849423468113,0.009756071418523788,0.013421832907099213,0.013421832907099213,0.0001911808358363544,0.00017515720085784317,0.013055494866491744,0.005478272680193186,0.009843853302299976,0.004854976162314415,0.0012334096990525723,0.005135638173669577,0.0007869386463426054,0.07479515104189526,0.1755993546128023,0.0,0.047427985817193985,0.04749678075313568,0.12028099596500397,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,55.98374080657959,0.0,2026
dino_hc_normative_stage1_base_20260901_020829_421330_3,2,8,warmup,False,False,,0.00029868961039904624,0.0003,0.0003,0.0005,0.0,0.012779784351587296,0.012779784351587296,0.00019162780023179949,0.00017543279274832458,0.012412723712623119,0.005387216955423355,0.009744571186602116,0.012626972306913477,0.012626972306913477,0.0001815204020025933,0.00016593695027399005,0.012279514944398679,0.005571288522332907,0.009839107282459736,0.004713853821158409,0.0012935187621042133,0.0052228509448468685,0.0008111329516395926,0.0780576677500673,0.1635172764072593,0.0,0.04733105003833771,0.04741891101002693,0.1252112239599228,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.45058298110962,0.0,2026
dino_hc_normative_stage1_base_20260901_020829_421330_3,2,9,warmup,False,False,,0.00029795419551040833,0.0003,0.0003,0.0005,0.0,0.011673535741865635,0.011673535741865635,0.0001781165355350822,0.00016274849011097103,0.011332670710980892,0.005618511363863945,0.009721811711788177,0.01303171937536213,0.01303171937536213,0.00017675541379090615,0.00016186443544307454,0.012693099560492147,0.005659013986587524,0.009837985038757324,0.004916233494877815,0.0014103225199505686,0.005305115133523941,0.0008168137865141034,0.057192450736364135,0.09802797643685289,0.0,0.04743584617972374,0.04823540151119232,0.13066399097442627,0.3489583432674408,0.3489583432674408,800,1599,13,25,100,1599,0,1599,0,56.1978874206543,0.0,2026
